f(x), ybar, y
8.412144778875309,1,1
8.412144778875309,1,1
8.411128258606446,1,1
8.410424509644828,1,1
8.410284045916303,1,1
8.41007684239485,1,1
8.409556347815041,1,1
8.409245491777238,1,1
8.408872340472449,1,1
8.408872340472449,1,1
8.408850686615189,1,1
8.408850686615189,1,1
8.408555078460523,1,1
8.408499905695514,1,1
8.408269473271957,1,1
8.407867971534412,1,1
8.407676064138986,1,1
8.407343074254364,1,1
8.407254299689125,1,1
8.40584461546062,1,1
8.405512814574555,1,1
8.40548160450873,1,1
8.404853858857171,1,1
8.404562889570826,1,1
8.404245641454274,1,1
8.403562012352364,1,1
8.403328695288184,1,0
8.402165499470424,1,1
8.402069429520004,1,1
8.401063757120763,1,1
8.400863786363654,1,1
8.400792650981813,1,1
8.400792650981813,1,1
8.40078282135942,1,1
8.400728881823175,1,1
8.39979057424857,1,0
8.399494794985776,1,1
8.399143746320203,1,1
8.397782299111995,1,1
8.397718527835918,1,1
8.397578647316408,1,1
8.397557067007828,1,1
8.39705314363919,1,1
8.396879808953669,1,1
8.396675472849855,1,1
8.39553549636068,1,1
8.39553549636068,1,1
8.394027755675285,1,1
8.393537276706603,1,1
8.393176628187614,1,1
8.392817180557653,1,1
8.392780633458859,1,1
8.391752287275345,1,1
8.391752287275345,1,1
8.391675740372309,1,1
8.391675740372309,1,1
8.391161845505199,1,1
8.391159046577833,1,1
8.38903019938121,1,1
8.388483990241232,1,1
8.3882056591981,1,1
8.38715686380954,1,1
8.387135980825118,1,1
8.385898967203811,1,1
8.384636605188483,1,1
8.383202710015023,1,1
8.380922073669563,1,1
8.380245552677607,1,1
8.37958240519075,1,1
8.379563327569088,1,1
8.379365127620186,1,1
8.378976115330952,1,1
8.378726443926949,1,1
8.377978405140333,1,1
8.377885776493972,1,1
8.37777235266023,1,1
8.37707442064364,1,1
8.376137104825794,1,1
8.376137104825794,1,1
8.375766528871193,1,1
8.37476879277664,1,1
8.372684331135915,1,1
8.372427546578276,1,1
8.372427546578276,1,1
8.371261440545707,1,1
8.371241096974718,1,1
8.37123406291354,1,1
8.370779467431005,1,1
8.370383682035694,1,1
8.369937754279688,1,1
8.369463261063242,1,1
8.367680771168956,1,1
8.367680771168956,1,1
8.367132247229389,1,1
8.36636046443032,1,1
8.365735969448782,1,1
8.365577323111058,1,1
8.365482656031444,1,1
8.365424212159471,1,1
8.364936655160337,1,1
8.364835732729006,1,1
8.36462027765004,1,1
8.364563876048301,1,0
8.364523729766432,1,1
8.364470585643986,1,1
8.364095016973224,1,1
8.362932302219189,1,1
8.362072859821017,1,1
8.36136310989529,1,1
8.361039006975941,1,1
8.360922092653377,1,1
8.360793247925152,1,1
8.360748974657923,1,1
8.360413809100216,1,1
8.36033154780514,1,1
8.359331061429664,1,1
8.359311072782484,1,1
8.35899849730969,1,1
8.35876120156892,1,0
8.35839414315931,1,1
8.357869878452977,1,1
8.357603108010345,1,1
8.357582611325281,1,1
8.357582611325281,1,1
8.357067943549126,1,1
8.356826256344839,1,1
8.35663108077627,1,1
8.356163567464112,1,1
8.355879128794891,1,1
8.355538467121145,1,1
8.353618735189311,1,1
8.352432167142684,1,1
8.352264239344716,1,1
8.351695781340041,1,1
8.350146376641664,1,1
8.350146376641664,1,1
8.349976361735564,1,1
8.349954402957241,1,1
8.3491739514432,1,1
8.348782076496907,1,1
8.347239696793256,1,1
8.347004431776138,1,1
8.34509331624162,1,1
8.34442686929388,1,1
8.343685741862995,1,1
8.342924023559982,1,1
8.342856194724789,1,1
8.342687400222122,1,1
8.3424971807291,1,1
8.34184088417656,1,1
8.341091924372034,1,1
8.340671852695237,1,1
8.339942113497244,1,1
8.339771603203465,1,1
8.339538096449779,1,1
8.339013313121093,1,1
8.338294479702704,1,1
8.337510124902385,1,1
8.337006129600155,1,1
8.333818777901708,1,1
8.33375704477982,1,1
8.333302732293884,1,1
8.333158931120568,1,1
8.333071080591553,1,1
8.3327975981392,1,1
8.332605845836834,1,1
8.332421079010432,1,1
8.332132650520856,1,1
8.331425655806008,1,1
8.33052416277038,1,1
8.329659781045244,1,1
8.327956716506375,1,1
8.32781669470839,1,1
8.327727713789777,1,1
8.327511247195096,1,1
8.32738189461119,1,1
8.327358786650521,1,1
8.326659328900924,1,1
8.326213313088719,1,1
8.325980598593823,1,1
8.324898432155837,1,1
8.323585030916941,1,1
8.322981892348356,1,1
8.321254077663841,1,1
8.320955559593273,1,1
8.320705184415846,1,1
8.318551773056903,1,1
8.318235699414114,1,1
8.31801808915894,1,1
8.31773806119844,1,1
8.315002514796717,1,1
8.314747404152534,1,1
8.313323486116493,1,1
8.313305865733671,1,1
8.313245011488746,1,1
8.312247397793314,1,1
8.310682465628267,1,1
8.309824417145755,1,1
8.309601827167697,1,1
8.30922799665792,1,1
8.308299903733944,1,1
8.305739141177153,1,1
8.30573524382488,1,1
8.305494627973301,1,1
8.304587517749141,1,1
8.303409928908774,1,1
8.301748536741021,1,1
8.301510207441517,1,1
8.30098008877551,1,0
8.30033139770366,1,1
8.300064800795283,1,1
8.300026101832653,1,1
8.299719199924088,1,1
8.299248145968015,1,1
8.299098943733451,1,1
8.298502787766125,1,1
8.298445278700399,1,1
8.298445278700399,1,1
8.297993270741411,1,1
8.297900747305915,1,1
8.297900747305915,1,1
8.29730308752086,1,1
8.297133695971562,1,1
8.297015179252654,1,1
8.297015179252654,1,1
8.296972735427754,1,1
8.296851569019713,1,1
8.296624820116683,1,1
8.296624820116683,1,1
8.294095957623991,1,1
8.291695626789028,1,1
8.290118295643243,1,1
8.29003454752969,1,1
8.289878068840917,1,1
8.289345544130914,1,1
8.289264312091975,1,1
8.287857183505471,1,1
8.287705917652449,1,1
8.287541952935088,1,1
8.286903472908772,1,1
8.285965041808922,1,1
8.285384884400012,1,1
8.284708680466151,1,1
8.284309315393577,1,1
8.28382799269186,1,1
8.283519976306863,1,1
8.283381523907915,1,1
8.282961209836497,1,1
8.280371446962292,1,1
8.278359028952826,1,1
8.278060405152658,1,1
8.27696872879148,1,1
8.27614916559301,1,1
8.275713596847371,1,1
8.275195977260866,1,1
8.274704460501532,1,1
8.274229336976614,1,1
8.273282923743306,1,1
8.26692641956669,1,1
8.266780601805038,1,1
8.266451297453903,1,1
8.26582893502406,1,1
8.264962562640022,1,1
8.264911011077096,1,1
8.26440980181069,1,1
8.262581682192275,1,1
8.261853908064701,1,1
8.261705622813171,1,1
8.260283476036506,1,1
8.260223854002652,1,1
8.260087161616553,1,1
8.25910870812622,1,1
8.259094597611623,1,1
8.258764897900864,1,1
8.257522808137093,1,1
8.256514847481412,1,1
8.256339318291962,1,1
8.256054271913527,1,1
8.255490909601182,1,1
8.25320151981536,1,1
8.252520991185918,1,1
8.252350125852455,1,1
8.252055218632373,1,1
8.252055218632373,1,1
8.25103511322019,1,1
8.250613153290058,1,1
8.249835353133673,1,1
8.249044990759332,1,1
8.24876567381169,1,1
8.24876567381169,1,1
8.247989729403496,1,1
8.247167191150673,1,1
8.24691967754141,1,1
8.246847099036613,1,1
8.24663410328245,1,1
8.245110653842637,1,1
8.243702223258179,1,0
8.24299128760168,1,1
8.242794923289022,1,1
8.242574934182997,1,1
8.241511731395889,1,1
8.240333737875766,1,1
8.240170350686297,1,1
8.240170350686297,1,1
8.239425685878953,1,1
8.239425685878953,1,1
8.238754916221957,1,1
8.238574782288271,1,1
8.238078121891128,1,1
8.238078121891128,1,1
8.23806908277429,1,1
8.237649479887981,1,1
8.2373791929848,1,1
8.237067606931442,1,1
8.235032729268717,1,1
8.234624322076657,1,1
8.233734592411391,1,1
8.233444869503519,1,1
8.233444869503519,1,1
8.233024984622423,1,1
8.232538842150639,1,1
8.232339330048688,1,1
8.231774114588536,1,1
8.231515847009387,1,1
8.23142490295957,1,1
8.231377364365692,1,1
8.230834119224804,1,1
8.230791343085322,1,1
8.230542900901057,1,1
8.230448455782573,1,1
8.230285137024854,1,1
8.230285137024854,1,1
8.2293443369634,1,1
8.229231154099676,1,1
8.22785593008633,1,1
8.22729967346726,1,1
8.226837998430774,1,1
8.226121247715913,1,1
8.226121247715913,1,1
8.224953569527852,1,0
8.224542927659027,1,1
8.223371721083085,1,1
8.222939364289985,1,1
8.222911713912726,1,1
8.221834369410693,1,1
8.221619106902782,1,1
8.221619106902782,1,1
8.221296516839253,1,1
8.220304416790299,1,1
8.220304416790299,1,1
8.218671896522306,1,1
8.218472512816199,1,1
8.217851845240986,1,1
8.217692341522515,1,1
8.217431793889197,1,1
8.217430535160853,1,1
8.217153731403329,1,1
8.21670657142204,1,1
8.216012345923179,1,1
8.21527581933102,1,1
8.214697346552878,1,1
8.214697346552878,1,1
8.214283216720226,1,1
8.21360174264161,1,1
8.21332563155936,1,1
8.21332563155936,1,1
8.212635934271507,1,1
8.212244951209264,1,1
8.212108119456145,1,1
8.210087829759644,1,1
8.209510951245242,1,0
8.209291534151399,1,1
8.208238367075458,1,1
8.207251745993538,1,1
8.207251745993538,1,1
8.207050843156686,1,1
8.20687927806026,1,1
8.206663231443816,1,1
8.206574253280158,1,1
8.204725652085639,1,1
8.204618886712451,1,1
8.204486115355209,1,1
8.203415343834681,1,1
8.202553009925253,1,1
8.20192739288593,1,1
8.201925801853232,1,1
8.20119573553935,1,1
8.200013653092684,1,1
8.199910198360127,1,1
8.199910198360127,1,1
8.199283651007587,1,1
8.198889338163504,1,1
8.198222324366789,1,1
8.196806620879919,1,1
8.196682844867825,1,1
8.196048038335615,1,1
8.195201902697555,1,1
8.19509362575977,1,1
8.195033916280948,1,1
8.194131153767596,1,1
8.193685129120034,1,1
8.193543845269367,1,1
8.193484473960826,1,1
8.192390462841278,1,1
8.191945636361716,1,1
8.191945636361716,1,1
8.19179452073961,1,1
8.19179452073961,1,1
8.191378003634284,1,1
8.189830934871079,1,1
8.189725582227748,1,1
8.189391683636252,1,1
8.188322317813615,1,1
8.186699407431234,1,1
8.185728485107306,1,1
8.184820289630093,1,1
8.183819302767366,1,0
8.181878975782947,1,1
8.181842221379746,1,1
8.181581501742626,1,1
8.181581501742626,1,1
8.18116304130687,1,1
8.180817629760682,1,1
8.179258624969803,1,0
8.17874509178612,1,1
8.178335257537082,1,1
8.17805411987578,1,1
8.176781778907571,1,1
8.176704449208227,1,1
8.176357410271388,1,1
8.175830283404952,1,1
8.175786879344177,1,1
8.175501108957034,1,1
8.175201296015363,1,1
8.175160881400036,1,1
8.174825814113888,1,1
8.174499615891854,1,1
8.174431941923583,1,1
8.173013401308754,1,1
8.172955326465448,1,1
8.172691391487692,1,1
8.171914444081317,1,1
8.171528529376914,1,1
8.171384733384272,1,1
8.170129056785914,1,1
8.17000473152276,1,1
8.168825703601792,1,1
8.168796096722941,1,1
8.168073178528173,1,1
8.168073178528173,1,1
8.167815316893467,1,1
8.167139390305987,1,1
8.166322391809643,1,1
8.166152768043847,1,1
8.166007727928532,1,0
8.165976395387467,1,1
8.165976395387467,1,1
8.165973284078337,1,1
8.165750496722328,1,1
8.164183348512953,1,1
8.16383696062275,1,1
8.163834360710922,1,1
8.16308934524518,1,1
8.163026743234925,1,1
8.162342398920233,1,1
8.162342398920233,1,1
8.162310215984578,1,1
8.16201359205843,1,1
8.16175395445218,1,1
8.161457341541961,1,1
8.160806132941685,1,1
8.160806132941685,1,1
8.160627532095884,1,1
8.160521146567262,1,1
8.160199309286641,1,1
8.159860369590444,1,1
8.159654755553941,1,1
8.15962820277022,1,1
8.159064688607621,1,1
8.158674782064676,1,1
8.155973860726316,1,1
8.155480238494786,1,1
8.15520088487104,1,1
8.154535217868965,1,1
8.153210474986913,1,1
8.15091145587115,1,1
8.150886494281973,1,1
8.150520304340017,1,1
8.149331226332617,1,1
8.148857869668145,1,1
8.148506799712642,1,1
8.148469004795611,1,1
8.147842895593943,1,1
8.14743014533296,1,1
8.147150052709504,1,1
8.14695362986325,1,1
8.146948470604915,1,1
8.146581615432435,1,1
8.145760522970189,1,1
8.145591290851295,1,1
8.144985368200615,1,1
8.144954407705235,1,1
8.144386249877186,1,1
8.14430208403537,1,1
8.143390734012694,1,1
8.143381414636341,1,1
8.143381414636341,1,1
8.143291544882299,1,1
8.143080343114697,1,1
8.14304363547732,1,1
8.142113198141296,1,1
8.142057674819327,1,1
8.141480445677505,1,1
8.141221782574004,1,1
8.140879757665175,1,1
8.140879757665175,1,1
8.140395771688047,1,1
8.140065458912039,1,1
8.139478616068846,1,1
8.134915812006628,1,1
8.134915812006628,1,1
8.13471688008688,1,1
8.134262803363827,1,1
8.134260754314173,1,1
8.13354134218416,1,1
8.133521648469717,1,1
8.133521648469717,1,1
8.133344468923257,1,1
8.133305183238594,1,1
8.133305183238594,1,1
8.133121186191413,1,1
8.13309284842087,1,1
8.133031597345719,1,1
8.132719249362534,1,1
8.132719249362534,1,1
8.131548782568071,1,1
8.131090294001122,1,1
8.130997312396653,1,0
8.130604365263324,1,1
8.129978075868946,1,1
8.129929304693853,1,1
8.128490027743162,1,1
8.128361195416069,1,1
8.127543773393352,1,1
8.127543773393352,1,1
8.126972372023616,1,1
8.126794509465798,1,1
8.126128945272999,1,1
8.125463073983365,1,1
8.12501681237801,1,1
8.12486221072695,1,1
8.12486221072695,1,1
8.124766438627029,1,1
8.124766438627029,1,1
8.124698785944542,1,1
8.123850650082636,1,1
8.123850650082636,1,1
8.123391971340565,1,1
8.121864438599156,1,1
8.121419607402753,1,1
8.121347471420272,1,1
8.12124187265522,1,1
8.121007490268262,1,1
8.120714914440477,1,1
8.120714914440477,1,1
8.120594299089458,1,1
8.119676743421428,1,1
8.119608833571974,1,1
8.119110989052166,1,1
8.119004711372003,1,1
8.118691649369076,1,1
8.117602953667298,1,1
8.116712299584673,1,1
8.11651841078777,1,1
8.115208547757568,1,1
8.115004263435118,1,1
8.114809539149777,1,1
8.114752373797195,1,0
8.113781825800007,1,1
8.111944523084503,1,1
8.111476113173662,1,1
8.111476113173662,1,1
8.1111383523522,1,1
8.110652028540361,1,1
8.110340003666709,1,1
8.109293624039225,1,1
8.109028595692699,1,1
8.108547800786692,1,1
8.10768983600385,1,1
8.107156967653914,1,1
8.106072466532142,1,1
8.104516658502371,1,1
8.104275573702129,1,1
8.104218160459293,1,1
8.103341082168107,1,1
8.102773642836812,1,1
8.10184991070062,1,1
8.101706422579866,1,1
8.101412298294525,1,1
8.101151281746564,1,1
8.101079887333913,1,1
8.100852205109309,1,1
8.098771982895686,1,1
8.098531353957586,1,1
8.098467333265573,1,1
8.09772966406264,1,1
8.096983993679697,1,1
8.09585251696717,1,1
8.094809581498877,1,1
8.094787957756846,1,1
8.093683626436043,1,1
8.093298883570153,1,0
8.092935336138002,1,1
8.092659022593548,1,1
8.092445099671329,1,1
8.092445099671329,1,1
8.092385159629448,1,1
8.089972153369368,1,1
8.089519545248976,1,1
8.089446390027732,1,1
8.089098239666281,1,1
8.088878017250366,1,1
8.088682611106819,1,1
8.086981133721624,1,1
8.086445499361227,1,1
8.085147311321778,1,1
8.084834492955707,1,1
8.084714717540322,1,1
8.08468299040209,1,1
8.084524339620224,1,1
8.084311978566944,1,1
8.08332259459933,1,1
8.082960266938006,1,1
8.082788321969295,1,1
8.082756627682603,1,1
8.082743816429911,1,1
8.081507073429368,1,1
8.081013441361119,1,1
8.081000081340555,1,1
8.081000081340555,1,1
8.08013675253077,1,1
8.080035092514843,1,1
8.07930636310231,1,1
8.07930636310231,1,1
8.07901272047841,1,1
8.078307269239156,1,1
8.078307269239156,1,1
8.07646636135792,1,1
8.07646636135792,1,1
8.076383675943035,1,1
8.076383675943035,1,1
8.074698873852343,1,1
8.074410058082176,1,1
8.071103749313217,1,1
8.070847576620196,1,1
8.069522274773734,1,1
8.069302565596702,1,0
8.069302565596702,1,0
8.068532809338357,1,1
8.067595784175825,1,1
8.066857779695926,1,1
8.066465240594702,1,1
8.06622622686699,1,1
8.064951436393567,1,1
8.06450085457016,1,1
8.06450085457016,1,1
8.064051390608387,1,1
8.063842500050814,1,1
8.063326554861904,1,1
8.063311496820308,1,1
8.063311496820308,1,1
8.06254105524383,1,1
8.061865264126272,1,1
8.061681019857996,1,1
8.061266669130273,1,1
8.061141008503721,1,1
8.060801183145767,1,1
8.060737096436899,1,1
8.05995929652616,1,1
8.059260580589564,1,1
8.058434519125399,1,0
8.05790467719892,1,1
8.057733229642508,1,1
8.056615852043684,1,1
8.056201197386859,1,1
8.056058312604742,1,1
8.054259841141567,1,1
8.053754879177927,1,1
8.053595383303445,1,1
8.053488843885845,1,1
8.053488843885845,1,1
8.053443053495714,1,1
8.052560023373339,1,1
8.052456468503141,1,1
8.051975409777604,1,1
8.051905139090437,1,1
8.051204059090985,1,1
8.051121234624553,1,1
8.05083433321745,1,1
8.049770282798928,1,1
8.049671966986512,1,1
8.04784029843346,1,1
8.04782634976933,1,1
8.046255383244512,1,1
8.045566874125338,1,1
8.044846244963654,1,0
8.044663602469832,1,1
8.044608018208132,1,1
8.044260308841345,1,1
8.043929339055932,1,1
8.043605130266023,1,1
8.043291012591148,1,1
8.042619612819328,1,1
8.041067191768015,1,1
8.040870276560044,1,1
8.040687834401641,1,1
8.039623601606358,1,1
8.03944378839493,1,1
8.039296291857124,1,1
8.039207060481543,1,1
8.03912676673092,1,1
8.03894367062545,1,1
8.038309612814,1,1
8.03794576259321,1,1
8.036459903364205,1,1
8.035513272458841,1,1
8.034689513010758,1,1
8.034285606431155,1,1
8.033533569177255,1,1
8.033461976902302,1,1
8.033461976902302,1,1
8.032992439324623,1,1
8.032880795687056,1,1
8.032690398977529,1,1
8.032257235824584,1,1
8.03185943933267,1,1
8.031693499146261,1,1
8.03165761419342,1,1
8.030962482681067,1,1
8.030358776134523,1,1
8.02900460351901,1,1
8.02900460351901,1,1
8.028745364909128,1,0
8.026788192907047,1,1
8.026487295030343,1,1
8.026201902414638,1,1
8.026164416779501,1,1
8.026164416779501,1,1
8.025606183309685,1,1
8.025469685591329,1,1
8.025108666170159,1,1
8.025086843944994,1,1
8.02478690756174,1,1
8.024660024303007,1,1
8.023952032462962,1,1
8.02376086108821,1,1
8.023500818977869,1,1
8.023109350999867,1,1
8.02298752134676,1,1
8.022954217927328,1,1
8.022760006620764,1,1
8.022469011772216,1,1
8.02149640989305,1,1
8.020893943414222,1,1
8.020140390790035,1,1
8.020136440603785,1,1
8.019939418555321,1,1
8.01920324417397,1,1
8.019077589659798,1,1
8.01828704656965,1,1
8.018236289799539,1,1
8.017103312050423,1,1
8.016481304116652,1,1
8.016025636575414,1,1
8.01536245928881,1,1
8.015261639399675,1,0
8.013799909065023,1,1
8.013193015471238,1,1
8.012810320906429,1,1
8.011781312696204,1,1
8.011781312696204,1,1
8.009922719518043,1,1
8.008983037796456,1,1
8.00760772255718,1,1
8.00750204201288,1,1
8.007372081101156,1,1
8.007343888706673,1,1
8.007132759727261,1,1
8.006556964978731,1,1
8.006397906966995,1,1
8.004666355839879,1,1
8.004609759765161,1,1
8.00446742502364,1,1
8.004448260033808,1,1
8.004297232475876,1,1
8.004248837201322,1,1
8.00364587284616,1,1
8.003275139280625,1,1
8.002601904383054,1,1
8.002601904383054,1,1
8.002190230518698,1,1
8.001757038008321,1,1
8.001489283585212,1,1
8.000559598136562,1,1
8.000309189992489,1,1
7.998062335099029,1,1
7.998032811139434,1,1
7.997481197902259,1,1
7.997103480327699,1,1
7.995841703414564,1,1
7.995444868844325,1,1
7.995173646466699,1,1
7.9946863010555305,1,1
7.994330246903374,1,1
7.994196919211255,1,1
7.993478536213972,1,1
7.992112807998765,1,1
7.992048463907294,1,1
7.991699528584473,1,1
7.991699528584473,1,1
7.989936811323619,1,1
7.988765824840581,1,1
7.988765824840581,1,1
7.988644394675593,1,1
7.9885718073621055,1,1
7.9885718073621055,1,1
7.988454943604128,1,1
7.988355958203281,1,1
7.9878896318880726,1,1
7.986514984175417,1,1
7.986466377762678,1,1
7.986466377762678,1,1
7.9863273429522135,1,1
7.983653432587819,1,1
7.983469857346176,1,1
7.982552878012024,1,1
7.982476797910269,1,1
7.9819579786669745,1,1
7.9819579786669745,1,1
7.97970977150109,1,1
7.979556934867575,1,1
7.978108203475144,1,1
7.976818964926263,1,1
7.976544950306268,1,1
7.97642469376861,1,1
7.975739183114002,1,1
7.975645146753922,1,1
7.972593919972395,1,1
7.9723821396047345,1,1
7.971456086676668,1,1
7.971388438396449,1,1
7.970808203908183,1,1
7.970686780395214,1,1
7.969636794279035,1,1
7.969140478593496,1,1
7.968870293075027,1,0
7.967487657891608,1,1
7.9668418655223014,1,1
7.9667780209,1,1
7.965300911333314,1,1
7.964808052742855,1,1
7.963902371187761,1,1
7.962531499710096,1,1
7.962400142194077,1,1
7.962270566687908,1,1
7.961768476754851,1,1
7.961377789060554,1,1
7.959956748134546,1,1
7.958688465831597,1,1
7.958558975464077,1,0
7.958558975464077,1,0
7.958287295331616,1,1
7.957458087952717,1,1
7.957199209188996,1,1
7.957199209188996,1,1
7.956882975464297,1,1
7.956254266710424,1,1
7.955732259609454,1,1
7.953457449481899,1,1
7.953418643722642,1,1
7.953132858303341,1,1
7.952221535834408,1,1
7.951904193416054,1,1
7.951555226575674,1,1
7.95057185194719,1,1
7.9497645224162135,1,1
7.949225778131356,1,1
7.948562048866949,1,1
7.94828144526783,1,1
7.947096472916738,1,1
7.947046928711337,1,1
7.94686218104446,1,1
7.946647452190069,1,1
7.946267433256627,1,1
7.9462260640609115,1,1
7.945643195648982,1,1
7.9455750589026515,1,1
7.945550154017259,1,1
7.945148896634881,1,1
7.9442526634295225,1,1
7.944235201143081,1,1
7.944023146426935,1,1
7.943902493913579,1,1
7.943456098995692,1,1
7.943335544991216,1,1
7.942436532636552,1,1
7.942418565691781,1,1
7.94224923003601,1,1
7.942246594514786,1,1
7.94219108881736,1,1
7.94219108881736,1,1
7.94037230855812,1,1
7.939281757664653,1,1
7.939054453235732,1,1
7.938743939901953,1,1
7.93834851432315,1,1
7.937945990598992,1,1
7.937583938616537,1,1
7.937439468522461,1,1
7.937400816050518,1,1
7.936955742366742,1,1
7.936825772659897,1,1
7.93681823696021,1,1
7.935651858079835,1,1
7.935202990910621,1,1
7.9351290649773745,1,1
7.9324571173479965,1,1
7.931523327582979,1,1
7.930380448243067,1,1
7.930118192888965,1,1
7.9293843858257524,1,1
7.929343589749241,1,1
7.929343589749241,1,1
7.929238747083423,1,1
7.928902629872016,1,1
7.928778038726531,1,1
7.928559873398034,1,1
7.928467637280927,1,1
7.927438715420285,1,1
7.9271720361003934,1,1
7.9259226154897515,1,1
7.924963588081232,1,1
7.924963588081232,1,1
7.924876286320424,1,1
7.924734754141839,1,1
7.924556293092343,1,1
7.924485316386357,1,1
7.924014889741886,1,1
7.923769420855888,1,1
7.923769420855888,1,1
7.9236496756223165,1,1
7.923613772912049,1,1
7.923309540138173,1,1
7.92306233289517,1,1
7.92306233289517,1,1
7.922871839377949,1,1
7.922242752762456,1,1
7.9218176070956625,1,1
7.921546140999944,1,1
7.9211249345810755,1,1
7.920525243018765,1,1
7.920390491058767,1,1
7.920351972092337,1,1
7.920255103227577,1,1
7.920213220191621,1,0
7.9197372785290625,1,1
7.919068822182535,1,1
7.918622847189591,1,1
7.918454425628681,1,1
7.918283455163066,1,1
7.918015697887158,1,1
7.918015697887158,1,1
7.917793199633691,1,1
7.917591223330369,1,1
7.9163905102840815,1,1
7.915542779511999,1,1
7.91497318172148,1,1
7.91470022425277,1,1
7.913817702862142,1,1
7.913586887432693,1,1
7.9134572452501,1,1
7.91301487654608,1,1
7.912885033662904,1,0
7.912853638288108,1,1
7.912232196988904,1,1
7.912232196988904,1,1
7.912068913596861,1,1
7.912046605077811,1,1
7.911906703822398,1,1
7.911906703822398,1,1
7.910794918296914,1,1
7.910794918296914,1,1
7.910724212272472,1,1
7.910485337783368,1,1
7.9103133642447325,1,1
7.909641026754984,1,1
7.9095236452944455,1,1
7.908913411176,1,1
7.908064748885556,1,1
7.907720610440591,1,1
7.907476103271721,1,1
7.907374051764232,1,1
7.907011323891924,1,1
7.905589193055187,1,1
7.905213190372385,1,1
7.903374824273363,1,1
7.902777900521318,1,1
7.901997185018392,1,0
7.901997185018392,1,0
7.901369668153061,1,1
7.901369668153061,1,1
7.9005839857119,1,1
7.900399789275082,1,1
7.900351079384067,1,1
7.900224231224851,1,1
7.899527034060588,1,1
7.899527034060588,1,1
7.898904458500596,1,1
7.896464250848193,1,1
7.8963723479720915,1,1
7.8962061152437535,1,1
7.894670048326188,1,1
7.8938165401616525,1,1
7.8936089450910325,1,1
7.8932177158494,1,1
7.892987680842762,1,1
7.8927669696390685,1,1
7.891443993338274,1,1
7.891357985530138,1,1
7.891357985530138,1,1
7.8911232069046715,1,1
7.890912774998976,1,1
7.8896925326213685,1,1
7.88958232936396,1,1
7.889111337287271,1,1
7.888839902933437,1,1
7.888723789006063,1,1
7.88864942154708,1,1
7.8884213587536625,1,1
7.888311050644181,1,1
7.888168323559035,1,1
7.887815444606161,1,1
7.88721287806357,1,1
7.88721287806357,1,1
7.887016666402557,1,1
7.886535248458879,1,1
7.886399949209053,1,1
7.886390955715494,1,1
7.885748877814961,1,1
7.885586544314356,1,1
7.884653300952537,1,1
7.884259474874907,1,1
7.88307559855316,1,1
7.882477957218388,1,1
7.8818964638124465,1,1
7.881886706188932,1,1
7.8816572674372845,1,1
7.8816572674372845,1,1
7.881194517348278,1,1
7.881194517348278,1,1
7.881191080525917,1,1
7.881145252708551,1,1
7.881126614542401,1,0
7.880759248936436,1,1
7.88020675985042,1,1
7.879745011218735,1,1
7.878813366925726,1,1
7.878783866483186,1,1
7.878055813277752,1,1
7.87795495206949,1,1
7.877939196280632,1,1
7.877939196280632,1,1
7.877517027318058,1,1
7.877472948346861,1,1
7.876507867749602,1,1
7.876495212408828,1,1
7.875885496407997,1,1
7.875660893497333,1,1
7.875421676026415,1,1
7.875392182779657,1,1
7.87480953398192,1,1
7.874294363401062,1,1
7.874236469033573,1,1
7.874236469033573,1,1
7.873174572137818,1,1
7.872806499655102,1,0
7.872632562949808,1,1
7.87236881624023,1,1
7.8723081973404,1,1
7.871883562643451,1,1
7.871883562643451,1,1
7.871121682964693,1,1
7.8711018343840475,1,1
7.870906623851112,1,1
7.868581249736903,1,1
7.868427690448207,1,1
7.868369856348963,1,1
7.86785288630283,1,1
7.867526802437181,1,1
7.866224644574798,1,1
7.866019988877052,1,1
7.865754204546172,1,1
7.86568468090323,1,1
7.864950110962173,1,0
7.862826640842979,1,1
7.8622104792827585,1,1
7.862054519726573,1,1
7.860541915715741,1,1
7.85915075532601,1,1
7.85862958395104,1,1
7.85862958395104,1,1
7.85832908227428,1,1
7.857527813344713,1,1
7.857512060538279,1,1
7.857366573257969,1,1
7.856628535485526,1,1
7.856555257606555,1,1
7.856489832385124,1,0
7.856456952969336,1,1
7.856221133523491,1,1
7.8561197619813745,1,1
7.8560058440481395,1,1
7.855679879237102,1,1
7.85552533819497,1,1
7.85552533819497,1,1
7.855433353589008,1,1
7.855081900425157,1,1
7.855081900425157,1,1
7.854961871577555,1,1
7.854639529948888,1,1
7.853099724843619,1,1
7.852892855511645,1,0
7.852869362879434,1,1
7.8521828785793,1,1
7.851572605506691,1,1
7.851460143197741,1,1
7.851408212354472,1,1
7.850025067853671,1,1
7.848937325097717,1,1
7.848010938811815,1,1
7.846032514260759,1,1
7.84584866481946,1,1
7.844712288641754,1,1
7.844234548705722,1,1
7.8439681905487975,1,1
7.843870619211212,1,1
7.843721861157311,1,1
7.843721861157311,1,1
7.842570970333217,1,1
7.8424294090705615,1,1
7.84216753310787,1,1
7.8420956295022135,1,1
7.841214776505099,1,1
7.8404830774636745,1,1
7.8402164103492975,1,1
7.839676628764254,1,1
7.838346041203617,1,0
7.838027490123748,1,1
7.837995683903697,1,1
7.837853235447276,1,1
7.837770331762779,1,1
7.837201139617757,1,1
